t_rel_s,ts_ns,values
59.060,1779427934891953861,"[-0.6133711338043213, -3.2935023307800293, 12.481033325195312, 1.6290639638900757]"
59.080,1779427934912027863,"[-0.6595898866653442, -3.5416746139526367, 9.995494842529297, 1.5653908252716064]"
59.100,1779427934931945243,"[-0.7721489071846008, -3.5562682151794434, 10.796396255493164, 1.8138773441314697]"
59.120,1779427934952138535,"[-0.7879822254180908, -3.57715106010437, 8.442374229431152, 1.8160202503204346]"
59.140,1779427934972224204,"[-0.8012124300003052, -3.584909677505493, 9.353899002075195, 1.8230003118515015]"
59.160,1779427934991876170,"[-0.7076686024665833, -3.583961009979248, 10.08311939239502, 1.7619450092315674]"
59.180,1779427935011952506,"[-0.692710280418396, -3.551767110824585, 10.666495323181152, 1.7837351560592651]"
59.200,1779427935031901093,"[-0.6770015954971313, -3.5158369541168213, 11.133195877075195, 1.8065237998962402]"
59.220,1779427935052188010,"[-0.704751193523407, -3.659947395324707, 8.512046813964844, 1.749721884727478]"
59.240,1779427935071782226,"[-0.7842963337898254, -3.536003828048706, 9.209636688232422, 0.13034160435199738]"
59.260,1779427935092191350,"[-0.7903009653091431, -3.4979374408721924, 9.767709732055664, 0.0673491433262825]"
59.280,1779427935111928773,"[-0.8175601363182068, -3.61858868598938, 10.214167594909668, 0.2379866987466812]"
59.300,1779427935132012108,"[-0.6071845293045044, -3.0060336589813232, 7.573831558227539, -0.246148020029068]"
59.320,1779427935152739436,"[-0.5891608595848083, -2.9525692462921143, 8.259064674377441, -0.31720638275146484]"
59.340,1779427935171915991,"[-0.5975378155708313, -3.0135467052459717, 5.803415775299072, -0.2607116103172302]"
59.360,1779427935191834537,"[-0.4737342596054077, -2.697551727294922, 6.642732620239258, -1.8394361734390259]"
59.380,1779427935212060496,"[-0.44407230615615845, -2.633821725845337, 7.314186096191406, -1.4715489149093628]"
59.400,1779427935231934126,"[-0.41479483246803284, -2.5703330039978027, 4.848653793334961, -1.177239179611206]"
59.420,1779427935252036420,"[-0.44634220004081726, -2.7658207416534424, 5.6789231300354, -0.9417913556098938]"
59.440,1779427935272030506,"[-0.4715801179409027, -2.922210931777954, 6.343138694763184, -0.7534330487251282]"
59.460,1779427935292232841,"[-0.44178470969200134, -2.9321937561035156, 6.874510765075684, -0.6027464270591736]"
59.480,1779427935311991847,"[-0.4386047422885895, -2.968977928161621, 7.2996087074279785, -0.4821971654891968]"
59.500,1779427935332002850,"[-0.7191051244735718, -3.5463674068450928, 4.645118236541748, -0.385757714509964]"
59.520,1779427935352145393,"[-0.7374969720840454, -3.529510021209717, 5.316094398498535, -0.30860617756843567]"
59.540,1779427935371946982,"[-0.7481680512428284, -3.528543710708618, 5.852875709533691, -1.766680121421814]"
59.560,1779427935391893528,"[-0.91508948802948, -3.568805694580078, 6.2823004722595215, -1.6688905954360962]"
59.580,1779427935412101529,"[-0.961094319820404, -3.5592777729034424, 6.625840663909912, -1.6842267513275146]"
59.600,1779427935432099240,"[-1.0084236860275269, -3.5505995750427246, 6.900672435760498, -1.7174302339553833]"
59.620,1779427935451817122,"[-1.0213937759399414, -3.5482654571533203, 4.112094402313232, -1.5841035842895508]"
59.640,1779427935472015082,"[-0.7076624631881714, -2.78285813331604, 4.689675807952881, 0.8003323078155518]"
59.660,1779427935492131667,"[-0.7096003293991089, -2.7512471675872803, 5.151740550994873, 0.6402658224105835]"
59.680,1779427935511897673,"[-0.738213062286377, -2.8621838092803955, 5.521392345428467, 0.5122126936912537]"
59.700,1779427935531823802,"[-0.33392757177352905, -2.3146886825561523, 2.8117835521698, 0.409770131111145]"
59.720,1779427935552261217,"[-0.2820195257663727, -2.2858331203460693, 3.4494268894195557, 0.32781609892845154]"
59.740,1779427935572171888,"[-0.2661973536014557, -2.356670379638672, 3.9595415592193604, 0.26225289702415466]"
59.760,1779427935592002643,"[-0.2094310224056244, -2.5576179027557373, 4.36763334274292, 0.2098023146390915]"
59.780,1779427935612034938,"[-0.15254992246627808, -2.5453388690948486, 4.694106578826904, 0.1678418517112732]"
59.800,1779427935632087357,"[-0.09595087170600891, -2.5352213382720947, 4.95528507232666, 0.1342734843492508]"
59.820,1779427935652070361,"[-0.14622841775417328, -2.755714178085327, 5.1642279624938965, -2.4566876888275146]"
59.840,1779427935671917158,"[-0.10800616443157196, -2.7545416355133057, 2.326286792755127, -2.421334743499756]"
59.860,1779427935692041909,"[-0.06823792308568954, -2.750162124633789, 2.8610293865203857, -2.4180655479431152]"
59.880,1779427935711972122,"[-0.048517562448978424, -2.7771124839782715, 3.288823366165161, -2.2917513847351074]"
59.900,1779427935732086082,"[-0.04945780336856842, -2.8309314250946045, 3.631058692932129, -2.0523128509521484]"
59.920,1779427935751896713,"[-0.12764272093772888, -2.9977633953094482, 0.8932220339775085, -0.7557408213615417]"
59.940,1779427935771961090,"[-0.12078824639320374, -3.0030481815338135, 1.5145776271820068, -0.7512497901916504]"
59.960,1779427935791961302,"[-0.12138139456510544, -3.0177950859069824, 2.011662006378174, -0.74660325050354]"
59.980,1779427935812065929,"[-0.08840402215719223, -2.658665895462036, -0.5920208096504211, -0.6379235982894897]"
60.000,1779427935832022975,"[-0.07724844664335251, -2.6460864543914795, 0.12638334929943085, -0.6325474381446838]"
60.020,1779427935851836230,"[-0.07902445644140244, -2.7069222927093506, 0.7011066675186157, -0.643555223941803]"
60.040,1779427935872105647,"[0.027746962383389473, -2.902033805847168, 1.1608853340148926, -0.6504122614860535]"
60.060,1779427935892107317,"[0.05542651563882828, -2.8985226154327393, 1.5287082195281982, -0.646545946598053]"
60.079,1779427935911728658,"[0.055762987583875656, -2.9161183834075928, 1.8229665756225586, -0.6538792848587036]"
60.100,1779427935931968325,"[-0.3545355200767517, -3.2295989990234375, 2.058373212814331, -0.920123279094696]"
60.120,1779427935952254658,"[-0.4109932482242584, -3.2423925399780273, 2.2466986179351807, -0.9301964044570923]"
60.140,1779427935972319911,"[-0.4367826581001282, -3.2318055629730225, 2.3973588943481445, -0.9208570718765259]"
60.160,1779427935992013001,"[-0.591316819190979, -2.565100908279419, -0.4927647113800049, -1.18057119846344]"
60.180,1779427936012043546,"[-0.6739820837974548, -2.5554590225219727, 3.004892349243164, -1.2058169841766357]"
60.200,1779427936031985717,"[-0.7592844367027283, -2.547536849975586, 3.0039138793945312, -1.2321648597717285]"
60.220,1779427936051890263,"[-0.7987514138221741, -2.575540542602539, -0.0059006428346037865, -1.2035483121871948]"
60.240,1779427936071809392,"[-1.1044893264770508, -2.8071346282958984, 0.39527949690818787, -1.3367505073547363]"
60.260,1779427936092098642,"[-1.2207659482955933, -2.812195062637329, -2.2768378257751465, -1.3642749786376953]"
60.280,1779427936111952147,"[-1.2758723497390747, -2.80822491645813, 1.380639910697937, -1.3456273078918457]"
60.300,1779427936131872734,"[-1.0476630926132202, -2.6859536170959473, 1.5045119524002075, -1.6585686206817627]"
60.320,1779427936152059027,"[-1.0934735536575317, -2.6868770122528076, 1.603609561920166, -1.6995023488998413]"
60.340,1779427936171936740,"[-1.1201201677322388, -2.690835475921631, 1.6828876733779907, -1.679596185684204]"
60.360,1779427936191937244,"[-5.0294880867004395, -32.614479064941406, -1.2526484727859497, -1.6399011611938477]"
60.380,1779427936211872123,"[-5.026613235473633, -32.61492156982422, 2.201307535171509, -1.6717605590820312]"
60.400,1779427936231873793,"[-5.025158405303955, -32.61514663696289, 2.161046028137207, -1.6517419815063477]"
60.420,1779427936251836380,"[-5.032486438751221, -32.614017486572266, -0.8726305961608887, -0.09202734380960464]"
60.440,1779427936272017714,"[-5.031980037689209, -32.61409378051758, -0.4981044828891754, -0.005533239804208279]"
60.460,1779427936291950552,"[-5.031480312347412, -32.61417007446289, -0.19848358631134033, 0.07647667080163956]"
60.480,1779427936311901181,"[-5.031480312347412, -32.61417007446289, -2.9579203128814697, -0.07261690497398376]"
60.500,1779427936331915392,"[-4.91786003112793, -32.63149642944336, -2.3663361072540283, 1.8133333921432495]"
60.521,1779427936352792635,"[-4.8975701332092285, -32.63454818725586, -1.8930689096450806, 1.4506667852401733]"
60.540,1779427936371989315,"[-4.8871846199035645, -32.636104583740234, -4.512773036956787, 1.1605334281921387]"
60.560,1779427936391982526,"[-4.8871846199035645, -32.636104583740234, -3.810218334197998, 0.9284266829490662]"
60.580,1779427936412034946,"[-4.836811065673828, -32.64360809326172, -3.2481746673583984, 0.7427413463592529]"
60.600,1779427936431876784,"[-4.826550006866455, -32.6451301574707, -5.803576946258545, 0.5941931009292603]"
60.620,1779427936451811372,"[-4.950419902801514, -32.6265754699707, -5.042861461639404, 0.47535446286201477]"
60.640,1779427936472025664,"[-4.961637020111084, -32.62487030029297, -4.434289455413818, 0.3802835941314697]"
60.660,1779427936492045709,"[-4.972899436950684, -32.62315368652344, -3.9474313259124756, 0.3042268753051758]"
60.680,1779427936512087045,"[-4.972899436950684, -32.62315368652344, -6.559471130371094, 0.24338148534297943]"
60.700,1779427936532059257,"[-5.13524055480957, -32.59799575805664, -5.84757661819458, 0.19470518827438354]"
60.720,1779427936552127426,"[-5.17190408706665, -32.59219741821289, -5.278061389923096, 0.1557641476392746]"
60.740,1779427936572301469,"[-5.190316200256348, -32.589271545410156, -7.828512668609619, -1.380110263824463]"
60.760,1779427936592122308,"[-5.190316200256348, -32.589271545410156, -4.068792343139648, -1.2042006254196167]"
60.780,1779427936612015187,"[-5.360357284545898, -32.56173324584961, -3.855034112930298, -1.4517093896865845]"
60.800,1779427936632014232,"[-5.411366939544678, -32.55329513549805, -3.6840271949768066, -1.4171788692474365]"
60.820,1779427936651841196,"[-5.405323505401611, -32.55430221557617, -0.5437369346618652, -1.4270672798156738]"
60.840,1779427936672064238,"[-5.44339656829834, -32.54795455932617, -0.8349895477294922, -1.4197826385498047]"
60.860,1779427936691961493,"[-5.481369495391846, -32.54158401489258, -1.0679916143417358, -1.4226181507110596]"
60.880,1779427936711936038,"[-5.481369495391846, -32.54158401489258, -1.2543933391571045, -1.3010133504867554]"
60.900,1779427936731891917,"[-5.660383224487305, -32.510921478271484, -1.4035146236419678, -1.3039065599441528]"
60.920,1779427936752144709,"[-5.718438148498535, -32.50075912475586, -4.508744716644287, -1.3155041933059692]"
60.940,1779427936772118671,"[-5.7479424476623535, -32.49555587768555, -1.203247308731079, -1.2811379432678223]"
60.960,1779427936792194715,"[-5.7479424476623535, -32.49555587768555, -1.3625978231430054, -1.2048527002334595]"
60.980,1779427936811896555,"[-6.005234718322754, -32.44899368286133, 1.5152814388275146, -1.2070900201797485]"
61.000,1779427936832088390,"[-6.084207057952881, -32.43428039550781, -1.9831851720809937, -1.2218995094299316]"
61.020,1779427936851844771,"[-6.084207057952881, -32.43428039550781, -1.9865480661392212, -1.1664844751358032]"
61.040,1779427936871870066,"[-6.17378044128418, -32.4173469543457, -1.9892385005950928, 1.711171269416809]"
61.060,1779427936892071817,"[-6.243511199951172, -32.40399169921875, 1.004309892654419, 1.3689370155334473]"
61.080,1779427936911941363,"[-6.279226779937744, -32.39708709716797, -2.4029974937438965, 1.0951496362686157]"
61.100,1779427936931850576,"[-6.35412073135376, -32.38248062133789, -2.3223979473114014, 0.8761196732521057]"
61.120,1779427936952019660,"[-6.421723365783691, -32.369144439697266, -5.250777244567871, 0.7008957266807556]"
61.140,1779427936972099496,"[-6.456409454345703, -32.36224365234375, -1.8054726123809814, 0.5607166290283203]"
61.160,1779427936991942210,"[-6.404165744781494, -32.372623443603516, 1.1611577272415161, 2.5041635036468506]"
61.180,1779427937011996379,"[-6.441360950469971, -32.36524200439453, -2.2745001316070557, 2.594994068145752]"
61.200,1779427937031975299,"[-6.460849285125732, -32.361358642578125, 0.7793875932693481, 2.4780683517456055]"
61.220,1779427937051863512,"[-6.460849285125732, -32.361358642578125, -2.5819668769836426, 2.165203809738159]"
61.240,1779427937072057388,"[-6.5320725440979, -32.3470573425293, -2.46557354927063, 2.859346866607666]"
61.260,1779427937091972726,"[-6.567882061004639, -32.339805603027344, -2.3724589347839355, 2.9624266624450684]"
61.280,1779427937111819231,"[-6.567882061004639, -32.339805603027344, -2.2979671955108643, 2.6443772315979004]"
61.300,1779427937132072023,"[-6.650561809539795, -32.32290267944336, -2.2383737564086914, 3.0043387413024902]"
61.320,1779427937152455188,"[-6.690126419067383, -32.314735412597656, -2.1906988620758057, 3.1036007404327393]"
61.340,1779427937172202736,"[-6.730247974395752, -32.30640411376953, -5.179654121398926, 3.2147796154022217]"
61.360,1779427937192135199,"[-6.730247974395752, -32.30640411376953, -1.7510299682617188, 2.9390392303466797]"
61.380,1779427937212047037,"[-6.730247974395752, -32.30640411376953, -1.8008239269256592, 2.718446731567383]"
61.400,1779427937231886834,"[-6.992832183837891, -32.250587463378906, -1.8406591415405273, 3.469517946243286]"
61.420,1779427937251872462,"[-6.992832183837891, -32.250587463378906, -1.8725273609161377, 3.204683303833008]"
61.440,1779427937272031338,"[-7.277215480804443, -32.18760681152344, -1.8980218172073364, 3.617361307144165]"
61.460,1779427937292117049,"[-7.371277809143066, -32.16619873046875, -1.9184174537658691, 3.7027103900909424]"
61.480,1779427937312036470,"[-7.371277809143066, -32.16619873046875, -4.931480884552002, 3.455465078353882]"
61.500,1779427937332034057,"[-7.707244873046875, -32.08735656738281, -4.54518461227417, 5.429520130157471]"
61.520,1779427937352261474,"[-7.833757400512695, -32.05670166015625, -1.2375386953353882, 5.5950026512146]"
61.540,1779427937372088438,"[-7.898670673370361, -32.040771484375, -1.3900309801101685, 5.465893268585205]"
61.560,1779427937392055400,"[-8.013667106628418, -32.012203216552734, -1.5120247602462769, 4.507176876068115]"
61.580,1779427937411964613,"[-8.132445335388184, -31.982234954833984, -1.6096198558807373, 4.600802898406982]"
61.600,1779427937431900367,"[-8.192193031311035, -31.966981887817383, -4.690332412719727, 4.529952526092529]"
61.620,1779427937451865579,"[-8.143205642700195, -31.979496002197266, -1.349892497062683, 4.588955402374268]"
61.640,1779427937471996455,"[-8.220572471618652, -31.95969581604004, -1.4799139499664307, 4.673583507537842]"
61.660,1779427937491965459,"[-8.297982215881348, -31.939685821533203, -1.5839312076568604, 4.754473686218262]"
61.680,1779427937511859214,"[-8.297982215881348, -31.939685821533203, -1.6671448945999146, 4.554844379425049]"
61.700,1779427937532289628,"[-8.218914985656738, -31.96012306213379, -1.7337158918380737, 3.3363466262817383]"
61.720,1779427937552530462,"[-8.255517959594727, -31.950687408447266, -4.793888092041016, 3.34298038482666]"
61.740,1779427937571996055,"[-8.274588584899902, -31.94575309753418, -1.4168540239334106, 3.350828170776367]"
61.760,1779427937592089308,"[-8.436457633972168, -31.90338897705078, -4.535155296325684, 1.8046797513961792]"
61.780,1779427937611930854,"[-8.498398780822754, -31.886943817138672, -4.228124141693115, 1.7122306823730469]"
61.800,1779427937631969857,"[-8.530179977416992, -31.87845802307129, -3.982499361038208, 1.7707116603851318]"
61.820,1779427937651923986,"[-8.725570678710938, -31.825531005859375, -6.782397270202637, 0.03555624559521675]"
61.840,1779427937671979614,"[-8.815775871276855, -31.800661087036133, -3.223720073699951, -0.18376922607421875]"
61.860,1779427937691985950,"[-8.906807899475098, -31.775285720825195, -3.178976058959961, -0.39187487959861755]"
61.880,1779427937711877663,"[-8.906807899475098, -31.775285720825195, -6.14385986328125, 0.019774863496422768]"
61.900,1779427937731979374,"[-9.401530265808105, -31.63243865966797, -2.713824987411499, -0.9208039045333862]"
61.920,1779427937752134459,"[-9.558951377868652, -31.57773780822754, -5.75217342376709, -1.1191293001174927]"
61.940,1779427937772186295,"[-9.641329765319824, -31.560176849365234, -5.40173864364624, -1.0041950941085815]"
61.960,1779427937791994592,"[-9.953590393066406, -31.463090896606445, -5.1213908195495605, -1.4839485883712769]"
