t_rel_s,ts_ns,value
26.348,1779427902180066537,1
26.353,1779427902185137975,1
26.358,1779427902189897624,1
26.363,1779427902194968770,1
26.368,1779427902199925584,1
26.373,1779427902204859648,1
26.378,1779427902210191541,1
26.383,1779427902214954690,1
26.388,1779427902220121210,1
26.393,1779427902225023191,1
26.398,1779427902229989630,1
26.403,1779427902235064567,1
26.408,1779427902239900049,1
26.413,1779427902244966528,1
26.418,1779427902250049924,1
26.423,1779427902254920114,1
26.428,1779427902259856803,1
26.433,1779427902264882158,1
26.438,1779427902269946887,1
26.443,1779427902274812994,1
26.448,1779427902279966388,1
26.453,1779427902285241115,1
26.458,1779427902289842975,1
26.463,1779427902294853455,1
26.468,1779427902299847602,1
26.472,1779427902304696792,1
26.478,1779427902309905311,1
26.482,1779427902314673127,1
26.487,1779427902319742815,1
26.493,1779427902324885418,1
26.498,1779427902329785066,1
26.503,1779427902334946335,1
26.508,1779427902339840150,1
26.513,1779427902344802214,1
26.517,1779427902349676487,1
26.523,1779427902354932255,1
26.528,1779427902359995235,1
26.533,1779427902364885549,1
26.538,1779427902370071610,1
26.543,1779427902374848177,1
26.548,1779427902380116487,1
26.553,1779427902384833553,1
26.557,1779427902389757118,1
26.563,1779427902394839347,1
26.568,1779427902399945784,1
26.573,1779427902404871681,1
26.578,1779427902409873495,1
26.582,1779427902414739893,1
26.588,1779427902419971453,1
26.593,1779427902424853893,1
26.597,1779427902429585543,1
26.602,1779427902434662105,1
26.607,1779427902439639627,1
26.612,1779427902444578941,1
26.618,1779427902449811085,1
26.622,1779427902454617984,1
26.628,1779427902459764962,1
26.633,1779427902464814525,1
26.638,1779427902469890921,1
26.642,1779427902474662237,1
26.648,1779427902479830507,1
26.653,1779427902484993235,1
26.658,1779427902489770676,1
26.662,1779427902494618408,1
26.667,1779427902499614304,1
26.673,1779427902504901864,1
26.677,1779427902509655097,1
26.682,1779427902514542495,1
26.687,1779427902519620058,1
26.692,1779427902524543039,1
26.697,1779427902529755058,1
26.702,1779427902534636622,1
26.707,1779427902539748893,1
26.713,1779427902544831705,1
26.717,1779427902549732811,1
26.722,1779427902554566835,1
26.728,1779427902559803937,1
26.732,1779427902564667127,1
26.738,1779427902569879729,1
26.742,1779427902574565588,1
26.747,1779427902579684567,1
26.752,1779427902584657130,1
26.757,1779427902589664985,1
26.762,1779427902594527300,1
26.767,1779427902599712195,1
26.772,1779427902604586760,1
26.777,1779427902609708946,1
26.782,1779427902614567345,1
26.787,1779427902619621199,1
26.792,1779427902624585013,1
26.798,1779427902629968238,1
26.802,1779427902634607139,1
26.807,1779427902639687035,1
26.812,1779427902644520475,1
26.817,1779427902649486914,1
26.822,1779427902654487769,1
26.827,1779427902659625997,1
26.832,1779427902664370481,1
26.837,1779427902669546917,1
26.842,1779427902674431106,1
26.847,1779427902679538710,1
26.853,1779427902685056975,1
26.857,1779427902689741376,1
26.862,1779427902694524650,1
26.868,1779427902700026582,1
26.872,1779427902704524027,1
26.877,1779427902709580590,1
26.882,1779427902714435321,1
26.887,1779427902719617007,1
26.892,1779427902724393574,1
26.897,1779427902729318596,1
26.902,1779427902734477533,1
26.907,1779427902739626552,1
26.912,1779427902744350327,1
26.917,1779427902749505764,1
26.922,1779427902754444495,1
26.927,1779427902759487932,1
26.932,1779427902764532245,1
26.937,1779427902769391644,1
26.942,1779427902774274375,1
26.947,1779427902779521977,1
26.952,1779427902784405875,1
26.957,1779427902789605936,1
26.962,1779427902794319503,1
26.967,1779427902799436440,1
26.972,1779427902804395003,1
26.977,1779427902809522149,1
26.982,1779427902814269840,1
26.987,1779427902819639357,1
26.992,1779427902824399298,1
26.997,1779427902829694150,1
27.002,1779427902834410925,1
27.007,1779427902839329531,1
27.012,1779427902844251054,1
27.017,1779427902849250742,1
27.022,1779427902854213972,1
27.027,1779427902859394492,1
27.032,1779427902864265848,1
27.037,1779427902869299953,1
27.042,1779427902874297016,1
27.047,1779427902879497369,1
27.052,1779427902884726013,1
27.057,1779427902889457663,1
27.062,1779427902894485351,1
27.067,1779427902899265417,1
27.072,1779427902904323729,1
27.077,1779427902909233877,1
27.082,1779427902914242315,1
27.087,1779427902919528125,1
27.092,1779427902924456356,1
27.097,1779427902929402962,1
27.102,1779427902934318359,1
27.107,1779427902939356256,1
27.112,1779427902944435860,1
27.117,1779427902949279216,1
27.122,1779427902954338987,1
27.127,1779427902959333717,1
27.132,1779427902964503737,1
27.137,1779427902969309469,1
27.142,1779427902974241784,1
27.147,1779427902979205014,1
27.152,1779427902984214911,1
27.157,1779427902989257765,1
27.162,1779427902994166746,1
27.167,1779427902999271725,1
27.172,1779427903004329454,1
27.177,1779427903009295601,1
27.182,1779427903014243540,1
27.187,1779427903019445934,1
27.192,1779427903024418790,1
27.197,1779427903029225980,1
27.202,1779427903034220627,1
27.207,1779427903039304314,1
27.212,1779427903044248003,1
27.217,1779427903049308358,1
27.222,1779427903054238630,1
27.227,1779427903059109112,1
27.232,1779427903064251423,1
27.237,1779427903069365735,1
27.242,1779427903074143760,1
27.247,1779427903079098240,1
27.253,1779427903085226081,1
27.257,1779427903089267657,1
27.262,1779427903094154763,1
27.267,1779427903099039828,1
27.272,1779427903104146556,1
27.277,1779427903108999246,1
27.282,1779427903113986102,1
27.287,1779427903118951374,1
27.292,1779427903124125768,1
27.297,1779427903129101249,1
27.302,1779427903134043188,1
27.307,1779427903139023918,1
27.312,1779427903144236812,1
27.317,1779427903149253708,1
27.322,1779427903154046608,1
27.327,1779427903159374417,1
27.332,1779427903164136400,1
27.337,1779427903169126463,1
27.342,1779427903174065777,1
27.347,1779427903179126715,1
27.352,1779427903183960739,1
27.357,1779427903189014676,1
27.362,1779427903193959824,1
27.367,1779427903199096594,1
27.372,1779427903204138573,1
27.377,1779427903209065637,1
27.382,1779427903213963535,1
27.387,1779427903219054514,1
27.392,1779427903224047494,1
27.397,1779427903228916809,1
27.402,1779427903233897831,1
27.407,1779427903239029351,1
27.412,1779427903243983540,1
27.417,1779427903248991395,1
27.422,1779427903254111832,1
27.427,1779427903258909106,1
27.432,1779427903263880503,1
27.437,1779427903269093105,1
27.442,1779427903273964462,1
27.447,1779427903278997691,1
27.452,1779427903284009921,1
27.457,1779427903289116067,1
27.462,1779427903294267128,1
27.467,1779427903299154818,1
27.472,1779427903303798677,1
27.477,1779427903308908906,1
27.482,1779427903313941552,1
27.487,1779427903318883783,1
27.492,1779427903323885804,1
27.497,1779427903328864493,1
27.502,1779427903333906764,1
27.507,1779427903338958952,1
27.512,1779427903344080097,1
27.517,1779427903348945912,1
27.522,1779427903353969517,1
27.527,1779427903359154703,1
27.532,1779427903363983768,1
27.537,1779427903369068330,1
27.542,1779427903373974103,1
27.547,1779427903378774002,1
27.552,1779427903383874606,1
27.557,1779427903388922711,1
27.562,1779427903393825858,1
27.567,1779427903398933170,1
27.572,1779427903403943067,1
27.577,1779427903408861965,1
27.582,1779427903413927569,1
27.587,1779427903419090588,1
27.592,1779427903423768572,1
27.597,1779427903428856635,1
27.602,1779427903433884323,1
27.607,1779427903439007385,1
27.612,1779427903443959532,1
27.617,1779427903448967678,1
27.622,1779427903453899701,1
27.627,1779427903458847181,1
27.632,1779427903463847745,1
27.637,1779427903468896141,1
27.641,1779427903473704790,1
27.646,1779427903478711186,1
27.651,1779427903483719625,1
27.657,1779427903488805937,1
27.661,1779427903493727168,1
27.667,1779427903498784606,1
27.671,1779427903503593838,1
27.676,1779427903508660900,1
27.682,1779427903513814004,1
27.687,1779427903518818358,1
27.691,1779427903523713048,1
27.697,1779427903528874318,1
27.701,1779427903533752966,1
27.707,1779427903538853570,1
27.711,1779427903543712093,1
27.716,1779427903548664824,1
27.721,1779427903553738303,1
27.726,1779427903558736241,1
27.731,1779427903563695097,1
27.737,1779427903568762742,1
27.741,1779427903573602308,1
27.746,1779427903578634954,1
27.751,1779427903583585060,1
27.756,1779427903588553248,1
27.761,1779427903593526104,1
27.766,1779427903598614749,1
27.771,1779427903603659354,1
27.777,1779427903608868748,1
27.781,1779427903613710938,1
27.787,1779427903618828167,1
27.791,1779427903623598899,1
27.796,1779427903628608213,1
27.802,1779427903633919105,1
27.806,1779427903638719005,1
27.811,1779427903643513945,1
27.816,1779427903648588591,1
27.821,1779427903653547447,1
27.827,1779427903658829465,1
27.831,1779427903663459616,1
27.836,1779427903668606594,1
27.841,1779427903673531325,1
27.846,1779427903678507972,1
27.851,1779427903683437661,1
27.857,1779427903688788804,1
27.862,1779427903694282278,1
27.866,1779427903698644099,1
27.871,1779427903703595663,1
27.876,1779427903708601768,1
27.881,1779427903713548082,1
27.886,1779427903718681935,1
27.891,1779427903723392002,1
27.896,1779427903728495231,1
27.901,1779427903733627917,1
27.906,1779427903738698188,1
27.911,1779427903743547087,1
27.916,1779427903748694190,1
27.922,1779427903753833876,1
27.927,1779427903758879356,1
27.932,1779427903763809920,1
27.936,1779427903768705485,1
27.941,1779427903773588383,1
27.946,1779427903778472573,1
27.951,1779427903783587468,1
27.956,1779427903788468741,1
27.961,1779427903793498179,1
27.966,1779427903798513909,1
27.971,1779427903803593221,1
27.976,1779427903808447953,1
27.981,1779427903813528432,1
27.986,1779427903818729076,1
27.991,1779427903823503600,1
27.996,1779427903828512914,1
28.003,1779427903834777836,1
28.006,1779427903838666580,1
28.011,1779427903843577603,1
28.016,1779427903848458001,1
28.021,1779427903853317108,1
28.026,1779427903858287046,1
28.031,1779427903863377150,1
28.036,1779427903868363422,1
28.041,1779427903873454984,1
28.046,1779427903878337716,1
28.051,1779427903883403028,1
28.056,1779427903888639547,1
28.061,1779427903893427488,1
28.066,1779427903898521092,1
28.071,1779427903903469156,1
28.076,1779427903908392137,1
28.081,1779427903913453074,1
28.086,1779427903918526553,1
28.091,1779427903923413368,1
28.096,1779427903928316808,1
28.101,1779427903933276538,1
28.106,1779427903938278268,1
28.111,1779427903943191041,1
28.116,1779427903948308269,1
28.122,1779427903953823326,1
28.126,1779427903958372395,1
28.131,1779427903963373250,1
28.136,1779427903968631644,1
28.141,1779427903973357752,1
28.146,1779427903978256817,1
28.151,1779427903983396795,1
28.156,1779427903988505857,1
28.161,1779427903993250340,1
28.166,1779427903998272487,1
28.171,1779427904003359965,1
28.176,1779427904008325238,1
28.181,1779427904013488257,1
28.186,1779427904018628527,1
28.191,1779427904023307969,1
28.196,1779427904028452906,1
28.201,1779427904033272930,1
28.206,1779427904038104037,1
28.211,1779427904043225640,1
28.216,1779427904048116247,1
28.221,1779427904053321266,1
28.226,1779427904058215372,1
28.231,1779427904063386558,1
28.236,1779427904068305164,1
28.241,1779427904073173604,1
28.246,1779427904078255250,1
28.251,1779427904083347979,1
28.256,1779427904088221960,1
28.262,1779427904094042680,1
28.266,1779427904098214337,1
28.271,1779427904103201192,1
28.276,1779427904108079549,1
28.281,1779427904113184236,1
28.286,1779427904118241674,1
28.291,1779427904123340527,1
28.296,1779427904128265258,1
28.301,1779427904133282446,1
28.306,1779427904138318009,1
28.311,1779427904143301364,1
28.316,1779427904148175638,1
28.321,1779427904153210326,1
28.326,1779427904158287888,1
28.331,1779427904163330742,1
28.336,1779427904168436304,1
28.341,1779427904173043706,1
28.346,1779427904178013936,1
28.351,1779427904183135540,1
28.356,1779427904188055896,1
28.361,1779427904193001043,1
28.366,1779427904198047398,1
28.371,1779427904203294708,1
28.376,1779427904208173648,1
28.381,1779427904213264627,1
28.386,1779427904218251482,1
28.391,1779427904223191379,1
28.396,1779427904228104152,1
28.401,1779427904233407170,1
28.406,1779427904238344734,1
28.411,1779427904243017176,1
28.416,1779427904248268278,1
28.421,1779427904253050969,1
28.426,1779427904258102282,1
28.431,1779427904263043638,1
28.436,1779427904268153575,1
28.441,1779427904273066056,1
28.446,1779427904278169868,1
28.451,1779427904283075349,1
28.456,1779427904288228160,1
28.461,1779427904292978185,1
28.466,1779427904298221120,1
28.471,1779427904303098310,1
28.476,1779427904308092749,1
28.481,1779427904312923856,1
28.486,1779427904318093584,1
28.491,1779427904322982732,1
28.496,1779427904328007795,1
28.501,1779427904332924067,1
28.506,1779427904338249543,1
28.511,1779427904343001318,1
28.516,1779427904348121463,1
28.521,1779427904352897154,1
28.526,1779427904357963925,1
28.531,1779427904363088154,1
28.536,1779427904368190799,1
28.541,1779427904372779826,1
28.546,1779427904378072635,1
28.551,1779427904383009033,1
28.556,1779427904387984805,1
28.561,1779427904392981285,1
28.566,1779427904398000515,1
28.571,1779427904402909204,1
28.576,1779427904407952350,1
28.581,1779427904412970122,1
28.586,1779427904418378722,1
28.591,1779427904422943832,1
28.596,1779427904427969478,1
28.600,1779427904432750711,1
28.606,1779427904437850440,1
28.610,1779427904442666964,1
28.615,1779427904447701360,1
28.621,1779427904452936712,1
28.626,1779427904457971108,1
28.631,1779427904462967588,1
28.636,1779427904467949485,1
28.641,1779427904472821425,1
28.646,1779427904478023819,1
28.651,1779427904482856093,1
28.656,1779427904487937739,1
28.661,1779427904492893678,1
28.666,1779427904497979698,1
28.671,1779427904502846680,1
28.675,1779427904507747494,1
28.680,1779427904512619726,1
28.685,1779427904517760871,1
28.690,1779427904522611228,1
28.696,1779427904527930287,1
28.701,1779427904532804269,1
28.706,1779427904537966705,1
28.711,1779427904542782646,1
28.716,1779427904547823458,1
28.720,1779427904552646399,1
28.726,1779427904558005708,1
28.731,1779427904562842940,1
28.736,1779427904568515495,1
28.741,1779427904572824525,1
28.746,1779427904577823922,1
28.750,1779427904582712486,1
28.756,1779427904587779549,1
28.760,1779427904592603656,1
28.766,1779427904597811009,1
28.771,1779427904602803114,1
28.776,1779427904607878634,1
28.781,1779427904612775949,1
28.786,1779427904618208174,1
28.791,1779427904622843866,1
28.796,1779427904627771806,1
28.800,1779427904632755744,1
28.805,1779427904637683392,1
28.810,1779427904642746079,1
28.815,1779427904647562603,1
28.820,1779427904652451751,1
28.825,1779427904657724145,1
28.830,1779427904662761749,1
28.835,1779427904667748313,1
28.840,1779427904672733709,1
28.846,1779427904677892646,1
28.850,1779427904682744169,1
