t_rel_s,ts_ns,value
87.920,1779427963751937944,152
87.934,1779427963766641263,152
87.950,1779427963782612149,152
87.966,1779427963798537828,152
87.982,1779427963814237467,152
87.998,1779427963830261145,152
88.044,1779427963876517157,152
88.074,1779427963906090043,152
88.090,1779427963921974597,152
88.106,1779427963938106189,152
88.122,1779427963953783079,152
88.137,1779427963969665300,152
88.154,1779427963985778226,152
88.169,1779427964001748238,152
88.186,1779427964018169452,152
88.202,1779427964034096589,152
88.217,1779427964049482982,152
88.233,1779427964065474577,152
88.249,1779427964081507004,152
88.265,1779427964097511723,152
88.281,1779427964113366236,152
88.298,1779427964129890116,152
88.313,1779427964145211177,152
88.329,1779427964161470226,151
88.345,1779427964177269323,152
88.361,1779427964193218626,151
88.392,1779427964223920831,151
88.408,1779427964239837176,152
88.438,1779427964269934763,152
88.454,1779427964285954941,151
88.470,1779427964301801870,151
88.486,1779427964317973713,152
88.501,1779427964333607145,151
88.517,1779427964349576573,151
88.533,1779427964365666749,152
88.549,1779427964381659510,151
88.565,1779427964397672980,151
88.581,1779427964413402369,151
88.597,1779427964429397463,151
88.613,1779427964445314975,152
88.629,1779427964461432860,151
88.645,1779427964477388871,152
88.691,1779427964522912518,151
88.721,1779427964552950314,151
88.737,1779427964568910701,151
88.752,1779427964584729339,151
88.769,1779427964600951056,151
88.785,1779427964617098398,150
88.800,1779427964632606707,151
88.816,1779427964648640301,150
88.832,1779427964664662811,151
88.848,1779427964680605698,151
88.864,1779427964696659708,151
88.881,1779427964712800051,151
88.896,1779427964728322360,150
88.912,1779427964744343995,151
88.929,1779427964761223704,150
88.944,1779427964776407392,150
88.960,1779427964792313237,150
88.976,1779427964808043793,150
88.992,1779427964824074179,149
89.008,1779427964840272854,150
89.039,1779427964870887851,150
89.055,1779427964887029360,149
89.071,1779427964902771000,149
89.101,1779427964933094334,149
89.117,1779427964948944763,150
89.133,1779427964964927025,149
89.148,1779427964980680330,150
89.165,1779427964997052837,149
89.180,1779427965012592062,150
89.197,1779427965028964276,150
89.212,1779427965044510501,150
89.229,1779427965060786176,149
89.244,1779427965076525773,149
89.260,1779427965092447660,149
89.276,1779427965108378297,149
89.292,1779427965124299017,150
89.338,1779427965170093411,150
89.354,1779427965185969507,150
89.370,1779427965202017684,149
89.400,1779427965231853649,149
89.416,1779427965247783411,149
89.432,1779427965263820505,149
89.447,1779427965279729850,149
89.464,1779427965296007566,150
89.479,1779427965311639540,150
89.495,1779427965327582135,149
89.511,1779427965343526480,149
89.528,1779427965359895778,150
89.543,1779427965375521919,149
89.559,1779427965391456056,150
89.575,1779427965407345568,150
89.591,1779427965423497577,149
89.607,1779427965439374256,149
89.623,1779427965455221186,149
89.639,1779427965471109823,149
89.655,1779427965487202041,150
89.686,1779427965517900746,149
89.702,1779427965533937257,149
89.732,1779427965563936261,149
89.748,1779427965579822857,149
89.764,1779427965595892909,150
89.780,1779427965611940794,150
89.796,1779427965627880764,149
89.811,1779427965643728861,149
89.827,1779427965659708497,149
89.843,1779427965675666842,149
89.859,1779427965691683519,149
89.875,1779427965707475616,150
89.891,1779427965723328671,150
89.907,1779427965739573429,150
89.923,1779427965755604981,150
89.939,1779427965771675908,150
89.985,1779427965817486551,149
90.001,1779427965832811987,149
90.017,1779427965848852289,149
90.033,1779427965864863425,150
90.049,1779427965880901977,150
90.064,1779427965896556701,149
90.080,1779427965912499296,149
90.096,1779427965928590347,149
90.112,1779427965944503193,150
90.128,1779427965960651410,150
90.144,1779427965976292717,149
90.160,1779427965992681265,150
90.176,1779427966008358155,151
90.192,1779427966024340125,150
90.208,1779427966040396468,150
90.224,1779427966056183898,149
90.240,1779427966072057369,149
90.256,1779427966088184879,150
90.272,1779427966104174432,150
90.288,1779427966120074152,150
90.304,1779427966136054955,151
90.320,1779427966152174298,151
90.336,1779427966167878021,151
90.366,1779427966197806735,151
90.381,1779427966213742622,151
90.398,1779427966229823465,150
90.414,1779427966245957683,150
90.429,1779427966261720322,150
90.445,1779427966277589418,150
90.461,1779427966293547762,150
90.477,1779427966309534690,150
90.493,1779427966325460077,150
90.509,1779427966341415214,150
90.525,1779427966357398058,149
90.541,1779427966373573109,150
90.557,1779427966389368706,150
90.573,1779427966405468799,150
90.589,1779427966421510268,150
90.605,1779427966437127950,150
90.621,1779427966453071128,151
90.637,1779427966469401927,150
90.654,1779427966485929306,150
90.669,1779427966501331158,150
90.685,1779427966517083880,151
90.701,1779427966533328055,150
90.732,1779427966563936053,149
90.748,1779427966579912480,150
90.764,1779427966595911950,149
90.794,1779427966626106077,148
90.809,1779427966641699552,148
90.825,1779427966657702813,148
90.842,1779427966673837030,147
90.858,1779427966690079747,146
90.873,1779427966705699471,146
90.889,1779427966721623691,145
90.905,1779427966737537995,144
90.921,1779427966753749128,144
90.937,1779427966769670432,143
90.953,1779427966785531528,143
90.969,1779427966801352499,142
90.985,1779427966817662590,141
91.002,1779427966833787766,140
91.017,1779427966849400782,138
91.034,1779427966865880037,138
91.049,1779427966881099891,137
91.080,1779427966911801220,136
91.096,1779427966927798648,135
91.126,1779427966958047608,133
91.142,1779427966973789539,132
91.158,1779427966990232628,131
91.174,1779427967005941017,130
91.189,1779427967021668074,129
91.205,1779427967037575086,128
91.221,1779427967053590596,127
91.237,1779427967069700314,126
91.254,1779427967086752979,125
91.269,1779427967101337883,124
91.285,1779427967117347560,123
91.301,1779427967133362488,122
91.317,1779427967149276500,121
91.333,1779427967165422675,120
91.379,1779427967210966155,118
91.409,1779427967240890786,116
91.425,1779427967256934588,115
91.441,1779427967272847725,114
91.457,1779427967288897944,113
91.472,1779427967304623250,112
91.488,1779427967320650719,111
91.504,1779427967336747896,110
91.520,1779427967352749698,109
91.537,1779427967368830542,108
91.552,1779427967384627305,107
91.568,1779427967400332195,106
91.584,1779427967416271873,105
91.600,1779427967432136011,104
91.616,1779427967448119730,103
91.632,1779427967464248406,102
91.648,1779427967480165335,101
91.664,1779427967496190762,100
91.680,1779427967512014359,99
91.711,1779427967542874062,98
91.740,1779427967572731902,96
91.757,1779427967588990076,95
91.773,1779427967604895630,94
91.789,1779427967620768518,93
91.804,1779427967636641405,92
91.820,1779427967652741498,91
91.836,1779427967668643552,90
91.853,1779427967684899102,90
91.869,1779427967701371065,90
91.884,1779427967716712543,88
91.900,1779427967732259351,87
91.916,1779427967748533567,86
91.932,1779427967764459245,85
91.948,1779427967780065844,84
91.964,1779427967796205020,83
91.980,1779427967812149074,82
91.996,1779427967828133668,82
92.012,1779427967844113013,81
92.028,1779427967859873902,80
92.059,1779427967890900727,80
92.075,1779427967906985946,79
92.105,1779427967936865369,78
92.121,1779427967952834214,76
92.137,1779427967968794892,76
92.152,1779427967984711529,75
92.168,1779427968000616791,74
92.184,1779427968016680718,73
92.200,1779427968032575480,73
92.216,1779427968048519533,72
92.232,1779427968064534461,71
92.248,1779427968080483181,71
92.264,1779427968096394276,70
92.280,1779427968112104999,69
92.296,1779427968128249425,69
92.312,1779427968144472308,68
92.328,1779427968160028741,67
92.344,1779427968176001086,67
92.360,1779427968192069096,66
92.391,1779427968223084547,66
92.407,1779427968238796436,65
92.423,1779427968254880780,65
92.453,1779427968285133532,64
92.469,1779427968300811005,63
92.484,1779427968316616227,63
92.500,1779427968332615696,62
92.516,1779427968348696248,62
92.532,1779427968364604135,61
92.548,1779427968380467106,61
92.564,1779427968396577407,61
92.580,1779427968412392837,60
92.596,1779427968428347099,59
92.612,1779427968444211236,59
92.628,1779427968460320663,58
92.644,1779427968476417547,58
92.660,1779427968492030855,57
92.676,1779427968508007866,57
92.692,1779427968524152292,56
92.708,1779427968539900639,56
92.739,1779427968570859507,55
92.754,1779427968586716937,55
92.784,1779427968616754150,54
92.801,1779427968632857743,54
92.817,1779427968648953169,53
92.832,1779427968664619268,53
92.848,1779427968680715569,53
92.864,1779427968696754496,52
92.880,1779427968712513469,52
92.896,1779427968728460730,52
92.912,1779427968744293660,51
92.928,1779427968760583334,51
92.944,1779427968776386806,51
92.960,1779427968792394733,50
92.976,1779427968808260621,50
92.992,1779427968824083634,50
93.038,1779427968869803862,49
93.068,1779427968899965032,49
93.084,1779427968915995126,48
93.099,1779427968931722182,48
93.115,1779427968947761609,48
93.132,1779427968963778870,47
93.147,1779427968979600133,47
93.163,1779427968995607769,47
93.179,1779427969011523531,46
93.195,1779427969027461459,46
93.211,1779427969043452470,46
93.227,1779427969059121485,46
93.243,1779427969075307327,45
93.259,1779427969091583002,45
93.275,1779427969107225184,45
93.291,1779427969123274527,45
93.337,1779427969168804299,44
93.367,1779427969198852303,44
93.383,1779427969214825523,44
93.399,1779427969230904033,43
93.414,1779427969246726171,43
93.431,1779427969262792140,43
93.446,1779427969278567904,43
93.462,1779427969294517499,42
93.478,1779427969310583467,42
93.494,1779427969326507979,42
93.510,1779427969342593781,42
93.526,1779427969358286129,42
93.542,1779427969374087267,41
93.558,1779427969390152361,41
93.574,1779427969406153288,41
93.590,1779427969422162966,41
93.606,1779427969438144644,41
93.622,1779427969453909324,40
93.638,1779427969469974126,40
93.654,1779427969485996345,40
93.684,1779427969515796728,40
93.703,1779427969535328528,39
93.716,1779427969547770000,39
93.731,1779427969563560055,39
93.747,1779427969579693690,38
93.764,1779427969595806907,38
93.779,1779427969611531630,38
93.795,1779427969627528766,38
93.811,1779427969643214406,37
93.827,1779427969659348332,37
93.843,1779427969675412259,36
93.859,1779427969691372645,36
93.875,1779427969707388740,36
93.891,1779427969723184045,36
93.907,1779427969738932392,35
93.923,1779427969755066318,35
93.939,1779427969771299993,35
93.955,1779427969786922925,35
93.971,1779427969803111684,34
93.986,1779427969818721491,34
94.003,1779427969834831209,34
94.033,1779427969864820589,34
94.049,1779427969881222845,33
94.079,1779427969910782898,33
94.095,1779427969926870741,33
94.111,1779427969942797003,33
94.127,1779427969958904096,32
94.142,1779427969974530236,32
